"per_point_diff","X..Fair.or.Poor.Health","Average.Number.of.Physically.Unhealthy.Days","Average.Number.of.Mentally.Unhealthy.Days","X..Smokers","X..Physically.Inactive","X..Vaccinated","X..Uninsured","X..Children.in.Poverty","Life.Expectancy","Median.Household.Income","X..bachelor.degree","X..Households.with.a.broadband.Internet"
0.540461282247628,0.260704039748917,0.416716793048193,0.546547051642205,0.662626207581017,0.468085106382979,0.666666666666667,0.0173422468838091,0.276346604215457,0.497662089665857,0.340076315365185,0.322878228782288,0.761016949152542
0.578038105283545,0.304319505812492,0.499012614911522,0.452418464696505,0.538764427037604,0.361702127659575,0.8,0.0419077423497875,0.332552693208431,0.504028057909551,0.34163486859784,0.343173431734317,0.777966101694915
0.346466763244654,0.154476229197077,0.290976127112019,0.530590152146771,0.327415799052338,0.23758865248227,0.966666666666667,0.0302444547728431,0.318501170960187,0.608162347783762,0.396248723598646,0.531365313653136,0.769491525423729
0.47867573576927,0.0707128092735381,0.146099784590177,0.310966266172454,0.383369047445286,0.24113475177305,0.933333333333333,0.0105757956072215,0.124121779859485,0.632490641391261,0.451679475466222,0.538745387453874,0.847457627118644
0.479689207055661,0.241785518633797,0.274616397615839,0.215100197711763,0.329365722116914,0.418439716312057,0.9,0.0646849981235736,0.302107728337237,0.664726860011512,0.628322674262374,0.428044280442804,0.767796610169492
0.709816951031998,0.388572702725908,0.630507856157419,0.669412315192612,0.784998975681678,0.627659574468085,0.7,0.0582758880863655,0.330210772833724,0.46808788232321,0.305078733809857,0.16789667896679,0.777966101694915
0.608091312256769,0.269642118675714,0.439932257445866,0.627318542087393,0.724776901819497,0.390070921985816,0.766666666666667,0.0575750563759626,0.466042154566745,0.488066034961346,0.353716343311657,0.219557195571956,0.842372881355932
0.510782783766305,0.167491151460971,0.377043175882175,0.456711742377605,0.510613386359178,0.283687943262411,0.9,0.0696248186600333,0.31615925058548,0.607890849055896,0.297543935078196,0.44280442804428,0.754237288135593
0.529088156155191,0.0722250933123759,0.0794233999219181,0.108621268620387,0.180905284364039,0.170212765957447,0.933333333333333,0.00755333026503726,0.0117096018735363,0.829151512377988,0.869221260815822,0.599630996309963,0.966101694915254
0.188071268965199,0.303488853108699,0.251577665229941,0.0243833353989742,0.135206585335998,0.471631205673759,0.6,0.284773655157641,0.217798594847775,0.920289795046867,0.518546783468587,0.46309963099631,0.825423728813559
0.44238726527293,0.139710023000839,0.272961625717189,0.443015578016136,0.526383387501134,0.23758865248227,0.866666666666667,0.00832991166059733,0.234192037470726,0.577622617842061,0.493964636964583,0.459409594095941,0.850847457627119
0.574547307757125,0.224049262674832,0.287761760538471,0.317689809012921,0.414363804931463,0.386524822695036,0.666666666666667,0.058882973569354,0.206088992974239,0.700871107053108,0.665255011554791,0.494464944649447,0.794915254237288
0.467353863031578,0.199721829144739,0.211068629796227,0.157402040049802,0.160156591819807,0.333333333333333,0.933333333333333,0.0608740955804894,0.386416861826698,0.856364692986693,0.807212339442145,0.627306273062731,0.803389830508475
0.553552223756614,0.335819137656837,0.512329367403327,0.482154733208812,0.603434942685787,0.48936170212766,0.933333333333333,0.0685449759438855,0.515222482435597,0.556519466127284,0.290320846993067,0.632841328413284,0.923728813559322
0.443837465387211,0.0575231511602951,0.215691013478239,0.215049274477895,0.357756484619829,0.127659574468085,1,0,0.0491803278688525,0.721722777646688,0.691556940936207,0.461254612546125,0.830508474576271
0.37791428122457,0.198794245607283,0.245377976618687,0.360202412320058,0.328825875780681,0.24113475177305,0.966666666666667,0.0333564646589913,0.339578454332553,0.569034739540322,0.432396409953243,0.282287822878229,0.68135593220339
0.664827931566296,0.209315937662532,0.412619621111099,0.387305711413827,0.651814057777231,0.386524822695036,0.866666666666667,0.0559656239134042,0.269320843091335,0.690537049827352,0.367549846831838,0.302583025830258,0.745762711864407
0.591485895060983,0.230435486170554,0.361935296075662,0.44450465247925,0.607611921364889,0.414893617021277,0.833333333333333,0.0488999746853494,0.402810304449649,0.545874292400586,0.295404955124416,0.25830258302583,0.759322033898305
0.53665756212224,0.307536928373396,0.418349674897456,0.468457088086678,0.731002784710808,0.542553191489362,1,0.0710342889888839,0.334894613583138,0.486209371119269,0.283033267050035,0.308118081180812,0.766101694915254
0.668807783092037,0.251833451196709,0.387564705862084,0.519690545843873,0.552380145792764,0.407801418439716,0.8,0.0547508176799276,0.391100702576113,0.546117430086137,0.305637663245015,0.304428044280443,0.735593220338983
0.478718173264298,0.108896734781892,0.181231119927892,0.221368572423785,0.180744485403289,0.25177304964539,0.966666666666667,0.0396258345065923,0.098360655737705,0.695307356488987,0.865362497984629,0.538745387453874,0.908474576271187
0.537387249079865,0.356164795516999,0.540612837400222,0.383339582182168,0.749404042324738,0.521276595744681,0.766666666666667,0.0997301895481629,0.494145199063232,0.511681322323319,0.366732949965067,0.326568265682657,0.769491525423729
0.610750455768025,0.160503422228537,0.315036170895855,0.435481077779355,0.583355341328948,0.368794326241135,0.8,0.0234859662236436,0.203747072599532,0.67413760966242,0.386596442199172,0.348708487084871,0.822033898305085
0.162298120596647,0.0759486640361756,0.168184046012982,0.401000030391989,0.291166937431078,0,0.933333333333333,0.0345916304927117,0.215456674473068,0.702635204945744,0.370226258934809,0.856088560885609,0.855932203389831
0.344193729991166,0.172091738460022,0.348102252154449,0.403452267747459,0.377547665508744,0.205673758865248,0.8,0.0926085606556857,0.257611241217799,0.646348936669675,0.423045090557317,0.468634686346863,0.869491525423729
0.479538103278552,0.161908228406422,0.297591105061937,0.312840023547723,0.553004027883762,0.25177304964539,0.9,0.0379654645984779,0.231850117096019,0.571159619771734,0.413908744021067,0.446494464944649,0.81864406779661
0.578388277972263,0.286450760608722,0.419648018962535,0.490035845737285,0.783427531955662,0.404255319148936,0.8,0.0627338740844942,0.283372365339578,0.543913796533673,0.345730101574676,0.247232472324723,0.761016949152542
0.604153132338317,0.204467525766918,0.424336785686778,0.485008197124233,0.677342082057646,0.567375886524823,0.833333333333333,0.0370406175296854,0.250585480093677,0.564599868308656,0.400462191648304,0.285977859778598,0.777966101694915
0.245560995515208,0.0876835324223222,0.104312894350309,0.0843725452956342,0.042023718726485,0.170212765957447,0.933333333333333,0.0825541599620355,0.117096018735363,0.886680919510199,0.827742247541248,0.771217712177122,0.871186440677966
0.770642012301568,0.260548050206606,0.450315131541758,0.470012302330002,0.671648918408489,0.411347517730496,0.8,0.0274134320900671,0.175644028103045,0.575465377900632,0.359886064384371,0.195571955719557,0.720338983050848
0.597877655574589,0.1764261533535,0.350788575936957,0.465377435670071,0.420084790159945,0.50354609929078,0.933333333333333,0.207475494516627,0.494145199063232,0.468915328708909,0.38566131025958,0.333948339483395,0.688135593220339
0.844821008513737,0.638602939165301,0.779158915847781,0.74891107089252,0.783997016782326,0.950354609929078,0.133333333333333,0.696477119469818,0.60655737704918,0.290734871087438,0.205180845918203,0.0498154981549816,0.433898305084746
0.77872738093257,0.79986138799055,0.830083673717629,0.732614158016509,0.849473148343347,0.542553191489362,0.333333333333333,0.988962001370684,0.742388758782201,0.130879080467636,0.148857956682969,0.0940959409594096,0.461016949152542
0.945226797070146,0.589392670743282,0.730151320387101,0.707034397812518,0.808653278150471,0.812056737588653,0.3,0.729940851743169,0.608899297423888,0.204191795276506,0.183533078948783,0.0627306273062731,0.535593220338983
0.579696319815453,0.526021019391787,0.573195837439096,0.531274257281346,0.619897245500425,0.411347517730496,0.0666666666666667,0.620768831815722,0.812646370023419,0.602576620028695,0.15889718922986,0.107011070110701,0.267796610169492
0.470186681609037,0.540058140850545,0.58185693577878,0.579223889518163,0.66585646209156,0.407801418439716,0.6,0.57024982093335,0.569086651053864,0.278214797320547,0.211716020852367,0.298892988929889,0.677966101694915
0.979254759006643,0.442100985044604,0.575179227038701,0.658989685825831,0.7172626463143,0.75531914893617,0.7,0.830147364203539,0.327868852459016,0.346761230565464,0.309012737141936,0.116236162361624,0.528813559322034
0.755401453452623,0.358338804691354,0.423302261228365,0.433652958439455,0.516810478656047,0.304964539007092,0.766666666666667,0.653133844031818,0.19672131147541,0.378485774045846,0.475004030741119,0.219557195571956,0.83728813559322
0.804029736018345,0.356140361110308,0.445711458498446,0.484638936321686,0.586337527410834,0.542553191489362,0.833333333333333,0.626960870783848,0.257611241217799,0.400820276218015,0.381813296071371,0.212177121771218,0.76271186440678
0.646589567502817,0.643706394774882,0.765554410643197,0.704321947040064,0.740685245963772,0.939716312056738,0.333333333333333,0.554722394843471,0.629976580796253,0.144634299590752,0.120374052775837,0.0756457564575646,0.350847457627119
0.905615004859005,0.56955570688019,0.729926434979742,0.737131648318963,0.842378075095179,0.49290780141844,0.466666666666667,0.776170280378317,0.550351288056206,0.233139750586627,0.186230988337722,0.0793357933579336,0.476271186440678
0.325525565055384,0.494169762509711,0.536728072018605,0.503020640428863,0.534549057753831,0.574468085106383,0.6,0.568641923815475,0.733021077283372,0.225805256419465,0.197065620465416,0.337638376383764,0.684745762711864
0.817925757078368,0.417832327584118,0.525665592672975,0.57199408380439,0.614583241468364,0.687943262411348,0.666666666666667,0.502157336494323,0.477751756440281,0.468172706101618,0.25133551889074,0.214022140221402,0.586440677966102
1,0.573245514203361,0.740016406842265,0.865305247393804,0.900779817277506,0.578014184397163,0.4,0.706747735288729,0.510538641686183,0.24039892698147,0.214413930241307,0.033210332103321,0.530508474576271
0.61145391408377,0.590663147775075,0.675488844700885,0.683867424936359,0.710050926715183,0.457446808510638,0.433333333333333,0.759128783710904,0.707259953161593,0.227438298919607,0.159316386306229,0.197416974169742,0.549152542372881
0.70431563758937,0.184043658608224,0.273625363344584,0.266927942844847,0.305390298318911,0.514184397163121,0.6,0.412652992304444,0.124121779859485,0.375324519412337,0.586488955769334,0.47970479704797,0.888135593220339
0.630873012415944,0.433817435789758,0.555583445436699,0.629061376548395,0.507068301264498,0.202127659574468,0.8,0.563341534950911,0.381733021077283,0.458000183126149,0.258569355618853,0.367158671586716,0.722033898305085
0.490065713002345,0.622810658455247,0.709637254528122,0.675524102465618,0.755416890324893,0.602836879432624,0.2,0.474032317702849,0.730679156908665,0.210945352902144,0.192400709410437,0.112546125461255,0.635593220338983
0.758484218658933,0.581382148100411,0.673725147165392,0.668784731967691,0.772351161981338,0.425531914893617,0.633333333333333,0.584845339286739,0.372365339578454,0.235654765009571,0.243757725587145,0.0940959409594096,0.588135593220339
0.379196884573739,0.854854253005003,0.832449605227135,0.671017917919682,0.95444549158847,0.907801418439717,0.1,0.665384173679976,0.793911007025761,0.470401702741663,0.109937120438545,0.03690036900369,0.48135593220339
0.675940155904345,0.266275626487372,0.316669286386395,0.294249345100079,0.451511014524163,0.50354609929078,0.6,0.482616964470909,0.355971896955504,0.505132885402224,0.363519105712904,0.309963099630996,0.838983050847458
0.748650539760222,0.723916062445267,0.814126470355439,0.745058593288708,0.849959317611566,0.478723404255319,0.233333333333333,0.8543596115226,0.68384074941452,0.251794935368299,0.18200677164508,0.108856088560886,0.484745762711864
0.728906762396314,0.412000037570697,0.488678977193612,0.567197130597969,0.549309726380539,0.723404255319149,0.633333333333333,0.529266243917174,0.391100702576113,0.301393015239701,0.370408985865535,0.25830258302583,0.796610169491525
0.837780053440656,0.226417640919621,0.307623386865562,0.397454986711722,0.450741337283069,0.421985815602837,0.8,0.469229769714824,0.236533957845433,0.51566290224116,0.387176868920299,0.263837638376384,0.815254237288136
0.803806021575154,0.621630202091473,0.702929992161535,0.631134024595961,0.802059812607023,0.695035460992908,0.433333333333333,0.680823663937596,0.775175644028103,0.400683372686837,0.195184607943247,0.0313653136531365,0.515254237288136
0.358121345918355,0.3322089195914,0.296863388704627,0.377143091641312,0.338402165469784,0.315602836879433,0.733333333333333,0.590754990198751,0.386416861826698,0.50629508108445,0.348148546246036,0.488929889298893,0.854237288135593
0.56498095506531,0.371850951470605,0.420447922153267,0.35788756281235,0.435190569401501,0.464539007092199,0.233333333333333,0.302789552578057,0.430913348946136,0.564754100143728,0.229741495136239,0.413284132841328,0.733898305084746
0.875302451145377,0.608600209733627,0.763516282006002,0.804190634220569,0.85398913909357,0.326241134751773,0.6,0.641067261355091,0.414519906323185,0.182560350240624,0.180888912774762,0.033210332103321,0.591525423728814
0.730409915989667,0.0978976237278568,0.150048240972698,0.196511696288901,0.21034008265124,0.230496453900709,0.833333333333333,0.475192352184403,0.0749414519906323,0.652094342788326,0.68687053259526,0.57380073800738,0.974576271186441
0.208335254239536,0.424239382702873,0.498385934952814,0.62830985889083,0.409313544229328,0.25177304964539,0.9,0.671838813335357,0.519906323185012,0.563083704410731,0.175245875208255,0.680811808118081,0.806779661016949
0.409613830952581,0.890348523210284,0.950282339710581,0.89734155254089,0.942803087347943,1,0.3,0.604753547461294,0.861826697892272,0.321447441871494,0,0.0996309963099631,0.538983050847458
0.0231821214282372,0.592086767884203,0.544036131112383,0.456241974660394,0.43504458093261,0.606382978723404,0.566666666666667,0.688358320099394,0.451990632318501,0.396949151580393,0.279518460794325,0.228782287822878,0.769491525423729
0.783990200183964,0.849713914462744,1,1,1,0.265957446808511,0.233333333333333,0.65867969079351,0.597189695550351,0.113774759707,0.195582307733649,0.0535055350553506,0.205084745762712
0.386524871499936,0.11139758423541,0.0922971400421097,0.205271406971707,0.116517447727308,0.234042553191489,0.866666666666667,0.482868553021266,0.154566744730679,0.680172474203439,0.589993013382061,0.743542435424354,0.96271186440678
0.734591096121626,0.575889744741516,0.6435253067047,0.64504158565079,0.702005943325247,0.734042553191489,0.366666666666667,0.735343074051613,0.543325526932084,0.250972190869087,0.182114258074918,0.108856088560886,0.532203389830509
0.781386099175273,0.696796306774615,0.711644174815643,0.55873507994358,0.717769618832868,0.762411347517731,0.333333333333333,0.938425406126846,0.627634660421546,0.23974981810689,0.184521954103294,0.105166051660517,0.630508474576271
0.644135438324714,0.129830174166026,0.149940195438094,0.153363818093537,0.249418395220952,0.439716312056738,0.7,0.289637390822638,0.053864168618267,0.665624837832633,0.683108507550922,0.540590405904059,0.833898305084746
0.73784059016171,0.534915973308411,0.626755100279948,0.595791342308189,0.723700448261178,0.882978723404255,0.5,0.69390753607702,0.634660421545668,0.248452382647483,0.171311871876176,0.118081180811808,0.501694915254237
0.706709110833939,0.215326705767263,0.296363944172013,0.216159570550291,0.311489399590646,0.517730496453901,0.7,0.465444900036608,0.161592505854801,0.558825364455579,0.585801042618369,0.428044280442804,0.859322033898305
0.774543604045797,0.470756891312449,0.576373206570273,0.608194401390131,0.701359149790912,0.936170212765958,0.6,0.647811851831512,0.447306791569087,0.319251809280711,0.276014403181598,0.0627306273062731,0.63728813559322
0.638637326724871,0.708245005656045,0.847776524532318,0.741558408502796,0.830409997407915,0.790780141843972,0.5,0.590039871692067,0.908665105386417,0.295835409959767,0.169291126995217,0.129151291512915,0.43728813559322
0.893567218528762,0.364870195906753,0.484865367124805,0.619016752634811,0.614928318125157,0.585106382978724,0.533333333333333,0.562634187776492,0.285714285714286,0.379142416301588,0.22845165797818,0.149446494464945,0.686440677966102
0.914250263928071,0.159675631455544,0.243930202058774,0.239701379161913,0.321571833147297,0.326241134751773,0.833333333333333,0.564788176329986,0.161592505854801,0.430554930764696,0.477486967270382,0.433579335793358,0.854237288135593
0.587507262902772,0.59582598572343,0.678689420880259,0.550337659031814,0.666522729731926,0.514184397163121,0.3,0.68039223970715,0.714285714285714,0.232634089487612,0.169194389208362,0.123616236162362,0.349152542372882
0.0459004685981815,0.256088316228206,0.226656619612034,0.276985614357921,0.23575855601371,0.205673758865248,0.7,0.619050260223692,0.313817330210773,0.660516408530335,0.417842747353147,0.68450184501845,0.850847457627119
0.770589327836305,0.555476337930594,0.690423061241307,0.58577529570532,0.702211749744806,0.382978723404255,0.566666666666667,0.529876908172313,0.543325526932084,0.377403449763488,0.176127263932928,0.132841328413284,0.43728813559322
0.517318668261307,0.632812809741625,0.642027807408451,0.549546804839314,0.761304083529317,0.578014184397163,0.366666666666667,0.628178151604403,0.852459016393443,0.598748284343345,0.133035954210781,0.0922509225092251,0.413559322033898
0.221452033567606,0.657682637077849,0.68762782218934,0.679954233913801,0.652073233593658,0.726950354609929,0.5,0.600566389464045,0.805620608899297,0.244853063367339,0.130724995969259,0.263837638376384,0.654237288135593
0.317217307529172,0.321551542981191,0.266968002232687,0.263048997564627,0.36685236319685,0.368794326241135,0.633333333333333,0.516569524820794,0.269320843091335,0.481806569495464,0.410415435051325,0.38929889298893,0.771186440677966
0.510705731370964,0.686782859055356,0.772541580648015,0.64699043779554,0.745248554189621,0.478723404255319,0.233333333333333,0.467971479334953,0.836065573770492,0.14705990961987,0.164228516149836,0.14760147601476,0.242372881355932
0.963797103780706,0.641580609989802,0.698627422157005,0.612152005101759,0.698428996015268,0.450354609929078,0.5,1,0.60655737704918,0.882217097059643,0.168495727414414,0.0479704797047971,0.213559322033898
0.79669056595374,0.222520328280478,0.28786538247399,0.412936731714808,0.481388827414429,0.606382978723404,0.533333333333333,0.45049085642126,0.159250585480094,0.387565224872484,0.504068361369377,0.238007380073801,0.777966101694915
0.712872610740287,0.559150298323436,0.660137852841452,0.679483283114386,0.697049511768981,0.872340425531915,0.233333333333333,0.662652784533434,0.571428571428571,0.290299513526285,0.174450475627452,0.0830258302583026,0.427118644067797
0.726255963169678,0.662828573849586,0.776079066355297,0.756171237533149,0.82519399160233,0.50709219858156,0.3,0.561636797073874,0.597189695550351,0.100702022364211,0.14829902724781,0.108856088560886,0.584745762711864
0.714994970642855,0.670791611449339,0.752091731661855,0.694449353026136,0.740080363248931,0.386524822695036,0.633333333333333,0.651997952206453,0.723653395784543,0.350864811689871,0.179427097328962,0.160516605166052,0.58135593220339
0.893622602507289,0.281516489193742,0.461754993966517,0.4910703183751,0.519978764063201,0.560283687943262,0.733333333333333,0.720949741696059,0.412177985948478,0.457072234544426,0.249884452087924,0.271217712177122,0.820338983050848
0.522175566123977,0.039950556191209,0.0242191173440837,0.0493656398035963,0.0501659070157015,0.198581560283688,0.866666666666667,0.319834256295185,0.0468384074941452,0.712482017398936,0.750588488203364,0.72140221402214,0.93728813559322
0.742406127948402,0.453507899922458,0.548687325072646,0.591863217734659,0.573698427831447,0.645390070921986,0.8,0.623910238776486,0.444964871194379,0.294634452654507,0.277186005266835,0.254612546125461,0.728813559322034
0.691630752933818,0.00959376374956631,0,0,0.0191270284566368,0.0886524822695036,0.9,0.314551902016093,0,0.793692550786692,0.952329768366744,0.848708487084871,1
0.924465270354054,0.50082296605629,0.659273225799179,0.651068244292617,0.741828579071871,0.421985815602837,0.866666666666667,0.717180656148873,0.482435597189696,0.203974440001676,0.246778094265599,0.162361623616236,0.56271186440678
0.180661796660907,0.135661291214126,0.0940572342295757,0.0940192025631281,0.0848850806532575,0.212765957446809,0.8,0.456679554888901,0.391100702576113,0.606288952160352,0.585833288547321,0.845018450184502,0.861016949152542
0.88641698467675,0.365995583611542,0.471261395465364,0.490048294007834,0.586023773427385,0.620567375886525,0.733333333333333,0.97955517862732,0.482435597189696,0.418670627867861,0.346912452302897,0.245387453874539,0.711864406779661
0.99017565556935,0.531947897498885,0.69736862805928,0.765098566761827,0.821523943909917,0.283687943262411,0.466666666666667,0.500498888681396,0.36768149882904,0.229934914519859,0.264610092975762,0.0830258302583026,0.522033898305085
0.627403632691461,0.27927059579975,0.343685735936827,0.39546597261028,0.412386340767431,0.553191489361702,0.666666666666667,0.645369532027307,0.48711943793911,0.453762258901037,0.357768581716558,0.420664206642066,0.730508474576271
0.879864867901186,0.497421605657979,0.594966194695645,0.593798400948654,0.667048951252496,0.702127659574468,0.766666666666667,0.7880082100661,0.259953161592506,0.333899831876414,0.307851883699683,0.140221402214022,0.635593220338983
0.683331832020653,0.559732518399115,0.649578679878999,0.661813578175554,0.685323502488462,0.783687943262412,0.533333333333333,0.795366472550751,0.562060889929742,0.376149575035481,0.192088998763906,0.125461254612546,0.601694915254237
0.648651214529292,0.457210894896198,0.502903507144296,0.517013859018535,0.526161327093047,0.762411347517731,0.866666666666667,0.744543757240842,0.526932084309134,0.517304313421414,0.38954157037674,0.365313653136531,0.622033898305085
0.361282820444244,0.218413243629372,0.198921040319628,0.0749103271922019,0.110760740674401,0.379432624113475,0.733333333333333,0.665245098676133,0.187353629976581,0.71765823165028,0.51048530123072,0.549815498154982,0.911864406779661
0.889460362266422,0.416471785303736,0.555951833343712,0.554229016209577,0.57458237647043,0.379432624113475,0.7,0.758486972702263,0.348946135831382,0.467837365164059,0.285526952222282,0.225092250922509,0.613559322033898
0.756193844185643,0.391203239672768,0.381792255715795,0.32627857107849,0.339060655474115,0.368794326241135,0.8,0.800189031545833,0.391100702576113,0.595499256722222,0.451077551459128,0.321033210332103,0.864406779661017
0.196811502310794,0.858515190686521,0.808902988610033,0.645326553196283,0.912920752200889,0.326241134751773,0.3,0.460202548754775,0.899297423887588,0.331317869895455,0.075057773956038,0.0276752767527675,0.21864406779661
0.953562498762973,0.387066282095607,0.568071669435479,0.667720288419821,0.684745579923402,0.414893617021277,0.366666666666667,0.553552503166074,0.353629976580796,0.240676186747639,0.2610630407911,0.142066420664207,0.713559322033898
